week,week_start,team_1,points_1,team_2,points_2,team_id1,owner1,team_id2,owner2,Consolation,Playoff,Season
6,2020-10-14,Beats by DeAndre,137.24,Gronk's Gurley Chubb,88.40,4,Wesley,10,Jeremy,0,0,2020
6,2020-10-14,Gronk's Gurley Chubb,88.40,Beats by DeAndre,137.24,10,Jeremy,4,Wesley,0,0,2020
6,2020-10-14,Table scraps,111.04,Jonesin' 4 A Win,110.84,8,Shinn,9,Chris,0,0,2020
6,2020-10-14,Jonesin' 4 A Win,110.84,Table scraps,111.04,9,Chris,8,Shinn,0,0,2020
7,2020-10-20,Fantasy Sidelines,150.88,Table scraps,83.30,1,Tim,8,Shinn,0,0,2020
7,2020-10-20,Table scraps,83.30,Fantasy Sidelines,150.88,8,Shinn,1,Tim,0,0,2020
7,2020-10-20,FreshPrinceOfHelaire,90.82,Push Ups in Prison,122.70,2,ryan,7,Pat,0,0,2020
7,2020-10-20,Push Ups in Prison,122.70,FreshPrinceOfHelaire,90.82,7,Pat,2,ryan,0,0,2020
7,2020-10-20,Butker is my lube,107.10,Poor Decisions 😢,111.40,3,Kevin,6,Peter Billups,0,0,2020
7,2020-10-20,Poor Decisions 😢,111.40,Butker is my lube,107.10,6,Peter Billups,3,Kevin,0,0,2020
7,2020-10-20,Beats by DeAndre,99.76,Krispy Kareem 🍩,149.58,4,Wesley,5,Greg,0,0,2020
7,2020-10-20,Krispy Kareem 🍩,149.58,Beats by DeAndre,99.76,5,Greg,4,Wesley,0,0,2020
7,2020-10-20,Jonesin' 4 A Win,101.46,Gronk's Gurley Chubb,126.02,9,Chris,10,Jeremy,0,0,2020
7,2020-10-20,Gronk's Gurley Chubb,126.02,Jonesin' 4 A Win,101.46,10,Jeremy,9,Chris,0,0,2020
8,2020-10-27,Fantasy Sidelines,123.32,Jonesin' 4 A Win,129.16,1,Tim,9,Chris,0,0,2020
8,2020-10-27,Jonesin' 4 A Win,129.16,Fantasy Sidelines,123.32,9,Chris,1,Tim,0,0,2020
8,2020-10-27,FreshPrinceOfHelaire,81.52,Table scraps,91.12,2,ryan,8,Shinn,0,0,2020
8,2020-10-27,Table scraps,91.12,FreshPrinceOfHelaire,81.52,8,Shinn,2,ryan,0,0,2020
8,2020-10-27,Butker is my lube,75.92,Push Ups in Prison,140.04,3,Kevin,7,Pat,0,0,2020
8,2020-10-27,Push Ups in Prison,140.04,Butker is my lube,75.92,7,Pat,3,Kevin,0,0,2020
8,2020-10-27,Beats by DeAndre,72.74,Poor Decisions 😢,115.74,4,Wesley,6,Peter Billups,0,0,2020
8,2020-10-27,Poor Decisions 😢,115.74,Beats by DeAndre,72.74,6,Peter Billups,4,Wesley,0,0,2020
8,2020-10-27,Krispy Kareem 🍩,101.26,Gronk's Gurley Chubb,111.14,5,Greg,10,Jeremy,0,0,2020
8,2020-10-27,Gronk's Gurley Chubb,111.14,Krispy Kareem 🍩,101.26,10,Jeremy,5,Greg,0,0,2020
9,2020-11-03,Fantasy Sidelines,97.02,Gronk's Gurley Chubb,127.80,1,Tim,10,Jeremy,0,0,2020
9,2020-11-03,Gronk's Gurley Chubb,127.80,Fantasy Sidelines,97.02,10,Jeremy,1,Tim,0,0,2020
9,2020-11-03,FreshPrinceOfHelaire,81.30,Jonesin' 4 A Win,114.36,2,ryan,9,Chris,0,0,2020
9,2020-11-03,Jonesin' 4 A Win,114.36,FreshPrinceOfHelaire,81.30,9,Chris,2,ryan,0,0,2020
9,2020-11-03,Butker is my lube,115.20,Table scraps,81.64,3,Kevin,8,Shinn,0,0,2020
9,2020-11-03,Table scraps,81.64,Butker is my lube,115.20,8,Shinn,3,Kevin,0,0,2020
9,2020-11-03,Beats by DeAndre,84.64,Push Ups in Prison,98.38,4,Wesley,7,Pat,0,0,2020
9,2020-11-03,Push Ups in Prison,98.38,Beats by DeAndre,84.64,7,Pat,4,Wesley,0,0,2020
9,2020-11-03,Krispy Kareem 🍩,116.40,Poor Decisions 😢,171.72,5,Greg,6,Peter Billups,0,0,2020
9,2020-11-03,Poor Decisions 😢,171.72,Krispy Kareem 🍩,116.40,6,Peter Billups,5,Greg,0,0,2020
10,2020-11-10,Fantasy Sidelines,68.02,FreshPrinceOfHelaire,115.82,1,Tim,2,ryan,0,0,2020
10,2020-11-10,FreshPrinceOfHelaire,115.82,Fantasy Sidelines,68.02,2,ryan,1,Tim,0,0,2020
10,2020-11-10,Butker is my lube,68.50,Jonesin' 4 A Win,87.88,3,Kevin,9,Chris,0,0,2020
10,2020-11-10,Jonesin' 4 A Win,87.88,Butker is my lube,68.50,9,Chris,3,Kevin,0,0,2020
10,2020-11-10,Beats by DeAndre,123.82,Table scraps,89.58,4,Wesley,8,Shinn,0,0,2020
10,2020-11-10,Table scraps,89.58,Beats by DeAndre,123.82,8,Shinn,4,Wesley,0,0,2020
10,2020-11-10,Krispy Kareem 🍩,139.06,Push Ups in Prison,85.38,5,Greg,7,Pat,0,0,2020
10,2020-11-10,Push Ups in Prison,85.38,Krispy Kareem 🍩,139.06,7,Pat,5,Greg,0,0,2020
10,2020-11-10,Poor Decisions 😢,97.40,Gronk's Gurley Chubb,101.22,6,Peter Billups,10,Jeremy,0,0,2020
10,2020-11-10,Gronk's Gurley Chubb,101.22,Poor Decisions 😢,97.40,10,Jeremy,6,Peter Billups,0,0,2020
11,2020-11-17,Fantasy Sidelines,123.56,Butker is my lube,113.24,1,Tim,3,Kevin,0,0,2020
11,2020-11-17,Butker is my lube,113.24,Fantasy Sidelines,123.56,3,Kevin,1,Tim,0,0,2020
11,2020-11-17,FreshPrinceOfHelaire,88.94,Gronk's Gurley Chubb,68.78,2,ryan,10,Jeremy,0,0,2020
11,2020-11-17,Gronk's Gurley Chubb,68.78,FreshPrinceOfHelaire,88.94,10,Jeremy,2,ryan,0,0,2020
11,2020-11-17,Beats by DeAndre,110.26,Jonesin' 4 A Win,100.24,4,Wesley,9,Chris,0,0,2020
11,2020-11-17,Jonesin' 4 A Win,100.24,Beats by DeAndre,110.26,9,Chris,4,Wesley,0,0,2020
11,2020-11-17,Krispy Kareem 🍩,121.28,Table scraps,119.24,5,Greg,8,Shinn,0,0,2020
11,2020-11-17,Table scraps,119.24,Krispy Kareem 🍩,121.28,8,Shinn,5,Greg,0,0,2020
11,2020-11-17,Poor Decisions 😢,103.02,Push Ups in Prison,115.02,6,Peter Billups,7,Pat,0,0,2020
11,2020-11-17,Push Ups in Prison,115.02,Poor Decisions 😢,103.02,7,Pat,6,Peter Billups,0,0,2020
12,2020-11-24,Fantasy Sidelines,69.00,Beats by DeAndre,139.02,1,Tim,4,Wesley,0,0,2020
12,2020-11-24,Beats by DeAndre,139.02,Fantasy Sidelines,69.00,4,Wesley,1,Tim,0,0,2020
12,2020-11-24,FreshPrinceOfHelaire,94.32,Butker is my lube,191.24,2,ryan,3,Kevin,0,0,2020
12,2020-11-24,Butker is my lube,191.24,FreshPrinceOfHelaire,94.32,3,Kevin,2,ryan,0,0,2020
12,2020-11-24,Krispy Kareem 🍩,117.38,Jonesin' 4 A Win,74.12,5,Greg,9,Chris,0,0,2020
12,2020-11-24,Jonesin' 4 A Win,74.12,Krispy Kareem 🍩,117.38,9,Chris,5,Greg,0,0,2020
12,2020-11-24,Poor Decisions 😢,101.20,Table scraps,88.24,6,Peter Billups,8,Shinn,0,0,2020
12,2020-11-24,Table scraps,88.24,Poor Decisions 😢,101.20,8,Shinn,6,Peter Billups,0,0,2020
12,2020-11-24,Push Ups in Prison,139.08,Gronk's Gurley Chubb,124.80,7,Pat,10,Jeremy,0,0,2020
12,2020-11-24,Gronk's Gurley Chubb,124.80,Push Ups in Prison,139.08,10,Jeremy,7,Pat,0,0,2020
13,2020-12-03,Fantasy Sidelines,121.40,Krispy Kareem 🍩,129.90,1,Tim,5,Greg,0,0,2020
13,2020-12-03,Krispy Kareem 🍩,129.90,Fantasy Sidelines,121.40,5,Greg,1,Tim,0,0,2020
13,2020-12-03,FreshPrinceOfHelaire,108.88,Beats by DeAndre,104.74,2,ryan,4,Wesley,0,0,2020
13,2020-12-03,Beats by DeAndre,104.74,FreshPrinceOfHelaire,108.88,4,Wesley,2,ryan,0,0,2020
13,2020-12-03,Butker is my lube,132.14,Gronk's Gurley Chubb,114.32,3,Kevin,10,Jeremy,0,0,2020
13,2020-12-03,Gronk's Gurley Chubb,114.32,Butker is my lube,132.14,10,Jeremy,3,Kevin,0,0,2020
13,2020-12-03,Poor Decisions 😢,135.12,Jonesin' 4 A Win,97.54,6,Peter Billups,9,Chris,0,0,2020
13,2020-12-03,Jonesin' 4 A Win,97.54,Poor Decisions 😢,135.12,9,Chris,6,Peter Billups,0,0,2020
13,2020-12-03,Push Ups in Prison,118.02,Table scraps,94.06,7,Pat,8,Shinn,0,0,2020
13,2020-12-03,Table scraps,94.06,Push Ups in Prison,118.02,8,Shinn,7,Pat,0,0,2020
14,2020-12-09,Butker is my lube,139.40,Beats by DeAndre,151.86,3,Kevin,4,Wesley,0,1,2020
14,2020-12-09,Beats by DeAndre,151.86,Butker is my lube,139.40,4,Wesley,3,Kevin,0,1,2020
14,2020-12-09,Poor Decisions 😢,162.56,Gronk's Gurley Chubb,94.24,6,Peter Billups,10,Jeremy,0,1,2020
14,2020-12-09,Gronk's Gurley Chubb,94.24,Poor Decisions 😢,162.56,10,Jeremy,6,Peter Billups,0,1,2020
15,2020-12-15,Fantasy Sidelines,100.72,FreshPrinceOfHelaire,118.32,1,Tim,2,ryan,1,1,2020
15,2020-12-15,FreshPrinceOfHelaire,118.32,Fantasy Sidelines,100.72,2,ryan,1,Tim,1,1,2020
15,2020-12-15,Butker is my lube,81.62,Gronk's Gurley Chubb,89.64,3,Kevin,10,Jeremy,0,1,2020
15,2020-12-15,Gronk's Gurley Chubb,89.64,Butker is my lube,81.62,10,Jeremy,3,Kevin,0,1,2020
15,2020-12-15,Beats by DeAndre,117.70,Push Ups in Prison,143.66,4,Wesley,7,Pat,0,1,2020
15,2020-12-15,Push Ups in Prison,143.66,Beats by DeAndre,117.70,7,Pat,4,Wesley,0,1,2020
15,2020-12-15,Krispy Kareem 🍩,140.56,Poor Decisions 😢,134.94,5,Greg,6,Peter Billups,0,1,2020
15,2020-12-15,Poor Decisions 😢,134.94,Krispy Kareem 🍩,140.56,6,Peter Billups,5,Greg,0,1,2020
15,2020-12-15,Table scraps,90.86,Jonesin' 4 A Win,131.80,8,Shinn,9,Chris,1,1,2020
15,2020-12-15,Jonesin' 4 A Win,131.80,Table scraps,90.86,9,Chris,8,Shinn,1,1,2020
