week,week_start,team_1,points_1,team_2,points_2,team_id1,owner1,team_id2,owner2,Consolation,Playoff,Season
4,2021-09-28,Harris & Harris RBs at Law,0.00,Push Ups in Prison,0.00,7,Greg,9,Pat,0,0,2021
4,2021-09-28,Push Ups in Prison,0.00,Harris & Harris RBs at Law,0.00,9,Pat,7,Greg,0,0,2021
5,2021-10-05,Fantasy Sidelines,0.00,Harris & Harris RBs at Law,0.00,1,Tim,7,Greg,0,0,2021
5,2021-10-05,Harris & Harris RBs at Law,0.00,Fantasy Sidelines,0.00,7,Greg,1,Tim,0,0,2021
5,2021-10-05,Dak to the Future,0.00,King of the Hill,0.00,2,Wesley,4,ryan,0,0,2021
5,2021-10-05,King of the Hill,0.00,Dak to the Future,0.00,4,ryan,2,Wesley,0,0,2021
5,2021-10-05,Fightin’ Blue Cock/Chubb/Wood,0.00,Poor Decisions 😢,0.00,3,Kevin,8,Peter Billups,0,0,2021
5,2021-10-05,Poor Decisions 😢,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,8,Peter Billups,3,Kevin,0,0,2021
5,2021-10-05,Gronk's Gurley Chubb,0.00,Push Ups in Prison,0.00,5,Jeremy,9,Pat,0,0,2021
5,2021-10-05,Push Ups in Prison,0.00,Gronk's Gurley Chubb,0.00,9,Pat,5,Jeremy,0,0,2021
5,2021-10-05,Wide Out University,0.00,Running Back U,0.00,6,Chris,10,Shinn,0,0,2021
5,2021-10-05,Running Back U,0.00,Wide Out University,0.00,10,Shinn,6,Chris,0,0,2021
6,2021-10-12,Fantasy Sidelines,0.00,Gronk's Gurley Chubb,0.00,1,Tim,5,Jeremy,0,0,2021
6,2021-10-12,Gronk's Gurley Chubb,0.00,Fantasy Sidelines,0.00,5,Jeremy,1,Tim,0,0,2021
6,2021-10-12,Dak to the Future,0.00,Running Back U,0.00,2,Wesley,10,Shinn,0,0,2021
6,2021-10-12,Running Back U,0.00,Dak to the Future,0.00,10,Shinn,2,Wesley,0,0,2021
6,2021-10-12,Fightin’ Blue Cock/Chubb/Wood,0.00,King of the Hill,0.00,3,Kevin,4,ryan,0,0,2021
6,2021-10-12,King of the Hill,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,4,ryan,3,Kevin,0,0,2021
6,2021-10-12,Wide Out University,0.00,Harris & Harris RBs at Law,0.00,6,Chris,7,Greg,0,0,2021
6,2021-10-12,Harris & Harris RBs at Law,0.00,Wide Out University,0.00,7,Greg,6,Chris,0,0,2021
6,2021-10-12,Poor Decisions 😢,0.00,Push Ups in Prison,0.00,8,Peter Billups,9,Pat,0,0,2021
6,2021-10-12,Push Ups in Prison,0.00,Poor Decisions 😢,0.00,9,Pat,8,Peter Billups,0,0,2021
7,2021-10-19,Fantasy Sidelines,0.00,Poor Decisions 😢,0.00,1,Tim,8,Peter Billups,0,0,2021
7,2021-10-19,Poor Decisions 😢,0.00,Fantasy Sidelines,0.00,8,Peter Billups,1,Tim,0,0,2021
7,2021-10-19,Dak to the Future,0.00,Harris & Harris RBs at Law,0.00,2,Wesley,7,Greg,0,0,2021
7,2021-10-19,Harris & Harris RBs at Law,0.00,Dak to the Future,0.00,7,Greg,2,Wesley,0,0,2021
7,2021-10-19,Fightin’ Blue Cock/Chubb/Wood,0.00,Push Ups in Prison,0.00,3,Kevin,9,Pat,0,0,2021
7,2021-10-19,Push Ups in Prison,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,9,Pat,3,Kevin,0,0,2021
7,2021-10-19,King of the Hill,0.00,Running Back U,0.00,4,ryan,10,Shinn,0,0,2021
7,2021-10-19,Running Back U,0.00,King of the Hill,0.00,10,Shinn,4,ryan,0,0,2021
7,2021-10-19,Gronk's Gurley Chubb,0.00,Wide Out University,0.00,5,Jeremy,6,Chris,0,0,2021
7,2021-10-19,Wide Out University,0.00,Gronk's Gurley Chubb,0.00,6,Chris,5,Jeremy,0,0,2021
8,2021-10-26,Fantasy Sidelines,0.00,Push Ups in Prison,0.00,1,Tim,9,Pat,0,0,2021
8,2021-10-26,Push Ups in Prison,0.00,Fantasy Sidelines,0.00,9,Pat,1,Tim,0,0,2021
8,2021-10-26,Dak to the Future,0.00,Gronk's Gurley Chubb,0.00,2,Wesley,5,Jeremy,0,0,2021
8,2021-10-26,Gronk's Gurley Chubb,0.00,Dak to the Future,0.00,5,Jeremy,2,Wesley,0,0,2021
8,2021-10-26,Fightin’ Blue Cock/Chubb/Wood,0.00,Running Back U,0.00,3,Kevin,10,Shinn,0,0,2021
8,2021-10-26,Running Back U,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,10,Shinn,3,Kevin,0,0,2021
8,2021-10-26,King of the Hill,0.00,Harris & Harris RBs at Law,0.00,4,ryan,7,Greg,0,0,2021
8,2021-10-26,Harris & Harris RBs at Law,0.00,King of the Hill,0.00,7,Greg,4,ryan,0,0,2021
8,2021-10-26,Wide Out University,0.00,Poor Decisions 😢,0.00,6,Chris,8,Peter Billups,0,0,2021
8,2021-10-26,Poor Decisions 😢,0.00,Wide Out University,0.00,8,Peter Billups,6,Chris,0,0,2021
9,2021-11-02,Fantasy Sidelines,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,1,Tim,3,Kevin,0,0,2021
9,2021-11-02,Fightin’ Blue Cock/Chubb/Wood,0.00,Fantasy Sidelines,0.00,3,Kevin,1,Tim,0,0,2021
9,2021-11-02,Dak to the Future,0.00,Poor Decisions 😢,0.00,2,Wesley,8,Peter Billups,0,0,2021
9,2021-11-02,Poor Decisions 😢,0.00,Dak to the Future,0.00,8,Peter Billups,2,Wesley,0,0,2021
9,2021-11-02,King of the Hill,0.00,Gronk's Gurley Chubb,0.00,4,ryan,5,Jeremy,0,0,2021
9,2021-11-02,Gronk's Gurley Chubb,0.00,King of the Hill,0.00,5,Jeremy,4,ryan,0,0,2021
9,2021-11-02,Wide Out University,0.00,Push Ups in Prison,0.00,6,Chris,9,Pat,0,0,2021
9,2021-11-02,Push Ups in Prison,0.00,Wide Out University,0.00,9,Pat,6,Chris,0,0,2021
9,2021-11-02,Harris & Harris RBs at Law,0.00,Running Back U,0.00,7,Greg,10,Shinn,0,0,2021
9,2021-11-02,Running Back U,0.00,Harris & Harris RBs at Law,0.00,10,Shinn,7,Greg,0,0,2021
10,2021-11-09,Fantasy Sidelines,0.00,Wide Out University,0.00,1,Tim,6,Chris,0,0,2021
10,2021-11-09,Wide Out University,0.00,Fantasy Sidelines,0.00,6,Chris,1,Tim,0,0,2021
10,2021-11-09,Dak to the Future,0.00,Push Ups in Prison,0.00,2,Wesley,9,Pat,0,0,2021
10,2021-11-09,Push Ups in Prison,0.00,Dak to the Future,0.00,9,Pat,2,Wesley,0,0,2021
10,2021-11-09,Fightin’ Blue Cock/Chubb/Wood,0.00,Harris & Harris RBs at Law,0.00,3,Kevin,7,Greg,0,0,2021
10,2021-11-09,Harris & Harris RBs at Law,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,7,Greg,3,Kevin,0,0,2021
10,2021-11-09,King of the Hill,0.00,Poor Decisions 😢,0.00,4,ryan,8,Peter Billups,0,0,2021
10,2021-11-09,Poor Decisions 😢,0.00,King of the Hill,0.00,8,Peter Billups,4,ryan,0,0,2021
10,2021-11-09,Gronk's Gurley Chubb,0.00,Running Back U,0.00,5,Jeremy,10,Shinn,0,0,2021
10,2021-11-09,Running Back U,0.00,Gronk's Gurley Chubb,0.00,10,Shinn,5,Jeremy,0,0,2021
11,2021-11-16,Fantasy Sidelines,0.00,Dak to the Future,0.00,1,Tim,2,Wesley,0,0,2021
11,2021-11-16,Dak to the Future,0.00,Fantasy Sidelines,0.00,2,Wesley,1,Tim,0,0,2021
11,2021-11-16,Fightin’ Blue Cock/Chubb/Wood,0.00,Wide Out University,0.00,3,Kevin,6,Chris,0,0,2021
11,2021-11-16,Wide Out University,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,6,Chris,3,Kevin,0,0,2021
11,2021-11-16,King of the Hill,0.00,Push Ups in Prison,0.00,4,ryan,9,Pat,0,0,2021
11,2021-11-16,Push Ups in Prison,0.00,King of the Hill,0.00,9,Pat,4,ryan,0,0,2021
11,2021-11-16,Gronk's Gurley Chubb,0.00,Harris & Harris RBs at Law,0.00,5,Jeremy,7,Greg,0,0,2021
11,2021-11-16,Harris & Harris RBs at Law,0.00,Gronk's Gurley Chubb,0.00,7,Greg,5,Jeremy,0,0,2021
11,2021-11-16,Poor Decisions 😢,0.00,Running Back U,0.00,8,Peter Billups,10,Shinn,0,0,2021
11,2021-11-16,Running Back U,0.00,Poor Decisions 😢,0.00,10,Shinn,8,Peter Billups,0,0,2021
12,2021-11-23,Fantasy Sidelines,0.00,King of the Hill,0.00,1,Tim,4,ryan,0,0,2021
12,2021-11-23,King of the Hill,0.00,Fantasy Sidelines,0.00,4,ryan,1,Tim,0,0,2021
12,2021-11-23,Dak to the Future,0.00,Wide Out University,0.00,2,Wesley,6,Chris,0,0,2021
12,2021-11-23,Wide Out University,0.00,Dak to the Future,0.00,6,Chris,2,Wesley,0,0,2021
12,2021-11-23,Fightin’ Blue Cock/Chubb/Wood,0.00,Gronk's Gurley Chubb,0.00,3,Kevin,5,Jeremy,0,0,2021
12,2021-11-23,Gronk's Gurley Chubb,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,5,Jeremy,3,Kevin,0,0,2021
12,2021-11-23,Harris & Harris RBs at Law,0.00,Poor Decisions 😢,0.00,7,Greg,8,Peter Billups,0,0,2021
12,2021-11-23,Poor Decisions 😢,0.00,Harris & Harris RBs at Law,0.00,8,Peter Billups,7,Greg,0,0,2021
12,2021-11-23,Push Ups in Prison,0.00,Running Back U,0.00,9,Pat,10,Shinn,0,0,2021
12,2021-11-23,Running Back U,0.00,Push Ups in Prison,0.00,10,Shinn,9,Pat,0,0,2021
13,2021-11-30,Fantasy Sidelines,0.00,Running Back U,0.00,1,Tim,10,Shinn,0,0,2021
13,2021-11-30,Running Back U,0.00,Fantasy Sidelines,0.00,10,Shinn,1,Tim,0,0,2021
13,2021-11-30,Dak to the Future,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,2,Wesley,3,Kevin,0,0,2021
13,2021-11-30,Fightin’ Blue Cock/Chubb/Wood,0.00,Dak to the Future,0.00,3,Kevin,2,Wesley,0,0,2021
13,2021-11-30,King of the Hill,0.00,Wide Out University,0.00,4,ryan,6,Chris,0,0,2021
13,2021-11-30,Wide Out University,0.00,King of the Hill,0.00,6,Chris,4,ryan,0,0,2021
13,2021-11-30,Gronk's Gurley Chubb,0.00,Poor Decisions 😢,0.00,5,Jeremy,8,Peter Billups,0,0,2021
13,2021-11-30,Poor Decisions 😢,0.00,Gronk's Gurley Chubb,0.00,8,Peter Billups,5,Jeremy,0,0,2021
13,2021-11-30,Harris & Harris RBs at Law,0.00,Push Ups in Prison,0.00,7,Greg,9,Pat,0,0,2021
13,2021-11-30,Push Ups in Prison,0.00,Harris & Harris RBs at Law,0.00,9,Pat,7,Greg,0,0,2021
14,2021-12-07,Fantasy Sidelines,0.00,Harris & Harris RBs at Law,0.00,1,Tim,7,Greg,0,0,2021
14,2021-12-07,Harris & Harris RBs at Law,0.00,Fantasy Sidelines,0.00,7,Greg,1,Tim,0,0,2021
14,2021-12-07,Dak to the Future,0.00,King of the Hill,0.00,2,Wesley,4,ryan,0,0,2021
14,2021-12-07,King of the Hill,0.00,Dak to the Future,0.00,4,ryan,2,Wesley,0,0,2021
14,2021-12-07,Fightin’ Blue Cock/Chubb/Wood,0.00,Poor Decisions 😢,0.00,3,Kevin,8,Peter Billups,0,0,2021
14,2021-12-07,Poor Decisions 😢,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,8,Peter Billups,3,Kevin,0,0,2021
14,2021-12-07,Gronk's Gurley Chubb,0.00,Push Ups in Prison,0.00,5,Jeremy,9,Pat,0,0,2021
14,2021-12-07,Push Ups in Prison,0.00,Gronk's Gurley Chubb,0.00,9,Pat,5,Jeremy,0,0,2021
14,2021-12-07,Wide Out University,0.00,Running Back U,0.00,6,Chris,10,Shinn,0,0,2021
14,2021-12-07,Running Back U,0.00,Wide Out University,0.00,10,Shinn,6,Chris,0,0,2021
15,2021-12-14,Fantasy Sidelines,0.00,Gronk's Gurley Chubb,0.00,1,Tim,5,Jeremy,0,0,2021
15,2021-12-14,Gronk's Gurley Chubb,0.00,Fantasy Sidelines,0.00,5,Jeremy,1,Tim,0,0,2021
15,2021-12-14,Dak to the Future,0.00,Running Back U,0.00,2,Wesley,10,Shinn,0,0,2021
15,2021-12-14,Running Back U,0.00,Dak to the Future,0.00,10,Shinn,2,Wesley,0,0,2021
15,2021-12-14,Fightin’ Blue Cock/Chubb/Wood,0.00,King of the Hill,0.00,3,Kevin,4,ryan,0,0,2021
15,2021-12-14,King of the Hill,0.00,Fightin’ Blue Cock/Chubb/Wood,0.00,4,ryan,3,Kevin,0,0,2021
15,2021-12-14,Wide Out University,0.00,Harris & Harris RBs at Law,0.00,6,Chris,7,Greg,0,0,2021
15,2021-12-14,Harris & Harris RBs at Law,0.00,Wide Out University,0.00,7,Greg,6,Chris,0,0,2021
15,2021-12-14,Poor Decisions 😢,0.00,Push Ups in Prison,0.00,8,Peter Billups,9,Pat,0,0,2021
15,2021-12-14,Push Ups in Prison,0.00,Poor Decisions 😢,0.00,9,Pat,8,Peter Billups,0,0,2021
