week,week_start,team_1,points_1,team_2,points_2,team_id1,owner1,team_id2,owner2,Consolation,Playoff,Season
6,2012-10-09,The Fear Boners,96.52,ghost,82.20,4,--hidden--,12,--hidden--,0,0,2012
6,2012-10-09,ghost,82.20,The Fear Boners,96.52,12,--hidden--,4,--hidden--,0,0,2012
6,2012-10-09,Potatum,94.12,La Flama Blanca,63.84,8,--hidden--,11,--hidden--,0,0,2012
6,2012-10-09,La Flama Blanca,63.84,Potatum,94.12,11,--hidden--,8,--hidden--,0,0,2012
6,2012-10-09,Ruxin,66.74,Tebowners,122.04,9,--hidden--,10,--hidden--,0,0,2012
6,2012-10-09,Tebowners,122.04,Ruxin,66.74,10,--hidden--,9,--hidden--,0,0,2012
7,2012-10-16,Taco,37.42,Potatum,78.18,1,--hidden--,8,--hidden--,0,0,2012
7,2012-10-16,Potatum,78.18,Taco,37.42,8,--hidden--,1,--hidden--,0,0,2012
7,2012-10-16,Bro Lo El Cunado,88.92,Goons,114.88,2,--hidden--,7,--hidden--,0,0,2012
7,2012-10-16,Goons,114.88,Bro Lo El Cunado,88.92,7,--hidden--,2,--hidden--,0,0,2012
7,2012-10-16,Cudde2,70.82,ELE,83.32,3,--hidden--,6,--hidden--,0,0,2012
7,2012-10-16,ELE,83.32,Cudde2,70.82,6,--hidden--,3,--hidden--,0,0,2012
7,2012-10-16,The Fear Boners,91.78,Role players for day,92.78,4,--hidden--,5,--hidden--,0,0,2012
7,2012-10-16,Role players for day,92.78,The Fear Boners,91.78,5,--hidden--,4,--hidden--,0,0,2012
7,2012-10-16,Ruxin,120.10,La Flama Blanca,67.42,9,--hidden--,11,--hidden--,0,0,2012
7,2012-10-16,La Flama Blanca,67.42,Ruxin,120.10,11,--hidden--,9,--hidden--,0,0,2012
7,2012-10-16,Tebowners,61.30,ghost,90.16,10,--hidden--,12,--hidden--,0,0,2012
7,2012-10-16,ghost,90.16,Tebowners,61.30,12,--hidden--,10,--hidden--,0,0,2012
8,2012-10-23,Taco,80.28,Ruxin,62.86,1,--hidden--,9,--hidden--,0,0,2012
8,2012-10-23,Ruxin,62.86,Taco,80.28,9,--hidden--,1,--hidden--,0,0,2012
8,2012-10-23,Bro Lo El Cunado,82.98,Potatum,73.38,2,--hidden--,8,--hidden--,0,0,2012
8,2012-10-23,Potatum,73.38,Bro Lo El Cunado,82.98,8,--hidden--,2,--hidden--,0,0,2012
8,2012-10-23,Cudde2,83.50,Goons,94.78,3,--hidden--,7,--hidden--,0,0,2012
8,2012-10-23,Goons,94.78,Cudde2,83.50,7,--hidden--,3,--hidden--,0,0,2012
8,2012-10-23,The Fear Boners,83.62,ELE,76.56,4,--hidden--,6,--hidden--,0,0,2012
8,2012-10-23,ELE,76.56,The Fear Boners,83.62,6,--hidden--,4,--hidden--,0,0,2012
8,2012-10-23,Role players for day,78.84,ghost,105.56,5,--hidden--,12,--hidden--,0,0,2012
8,2012-10-23,ghost,105.56,Role players for day,78.84,12,--hidden--,5,--hidden--,0,0,2012
8,2012-10-23,Tebowners,89.14,La Flama Blanca,104.48,10,--hidden--,11,--hidden--,0,0,2012
8,2012-10-23,La Flama Blanca,104.48,Tebowners,89.14,11,--hidden--,10,--hidden--,0,0,2012
9,2012-10-30,Taco,109.04,Tebowners,121.58,1,--hidden--,10,--hidden--,0,0,2012
9,2012-10-30,Tebowners,121.58,Taco,109.04,10,--hidden--,1,--hidden--,0,0,2012
9,2012-10-30,Bro Lo El Cunado,104.30,Ruxin,70.06,2,--hidden--,9,--hidden--,0,0,2012
9,2012-10-30,Ruxin,70.06,Bro Lo El Cunado,104.30,9,--hidden--,2,--hidden--,0,0,2012
9,2012-10-30,Cudde2,91.34,Potatum,67.60,3,--hidden--,8,--hidden--,0,0,2012
9,2012-10-30,Potatum,67.60,Cudde2,91.34,8,--hidden--,3,--hidden--,0,0,2012
9,2012-10-30,The Fear Boners,97.66,Goons,94.58,4,--hidden--,7,--hidden--,0,0,2012
9,2012-10-30,Goons,94.58,The Fear Boners,97.66,7,--hidden--,4,--hidden--,0,0,2012
9,2012-10-30,Role players for day,85.92,ELE,77.74,5,--hidden--,6,--hidden--,0,0,2012
9,2012-10-30,ELE,77.74,Role players for day,85.92,6,--hidden--,5,--hidden--,0,0,2012
9,2012-10-30,La Flama Blanca,73.20,ghost,119.72,11,--hidden--,12,--hidden--,0,0,2012
9,2012-10-30,ghost,119.72,La Flama Blanca,73.20,12,--hidden--,11,--hidden--,0,0,2012
10,2012-11-06,Taco,92.98,La Flama Blanca,97.66,1,--hidden--,11,--hidden--,0,0,2012
10,2012-11-06,La Flama Blanca,97.66,Taco,92.98,11,--hidden--,1,--hidden--,0,0,2012
10,2012-11-06,Bro Lo El Cunado,68.08,Tebowners,107.70,2,--hidden--,10,--hidden--,0,0,2012
10,2012-11-06,Tebowners,107.70,Bro Lo El Cunado,68.08,10,--hidden--,2,--hidden--,0,0,2012
10,2012-11-06,Cudde2,114.84,Ruxin,82.66,3,--hidden--,9,--hidden--,0,0,2012
10,2012-11-06,Ruxin,82.66,Cudde2,114.84,9,--hidden--,3,--hidden--,0,0,2012
10,2012-11-06,The Fear Boners,76.52,Potatum,64.80,4,--hidden--,8,--hidden--,0,0,2012
10,2012-11-06,Potatum,64.80,The Fear Boners,76.52,8,--hidden--,4,--hidden--,0,0,2012
10,2012-11-06,Role players for day,105.84,Goons,111.04,5,--hidden--,7,--hidden--,0,0,2012
10,2012-11-06,Goons,111.04,Role players for day,105.84,7,--hidden--,5,--hidden--,0,0,2012
10,2012-11-06,ELE,103.20,ghost,73.48,6,--hidden--,12,--hidden--,0,0,2012
10,2012-11-06,ghost,73.48,ELE,103.20,12,--hidden--,6,--hidden--,0,0,2012
11,2012-11-13,Taco,71.38,ghost,89.24,1,--hidden--,12,--hidden--,0,0,2012
11,2012-11-13,ghost,89.24,Taco,71.38,12,--hidden--,1,--hidden--,0,0,2012
11,2012-11-13,Bro Lo El Cunado,113.50,La Flama Blanca,67.94,2,--hidden--,11,--hidden--,0,0,2012
11,2012-11-13,La Flama Blanca,67.94,Bro Lo El Cunado,113.50,11,--hidden--,2,--hidden--,0,0,2012
11,2012-11-13,Cudde2,87.40,Tebowners,109.26,3,--hidden--,10,--hidden--,0,0,2012
11,2012-11-13,Tebowners,109.26,Cudde2,87.40,10,--hidden--,3,--hidden--,0,0,2012
11,2012-11-13,The Fear Boners,76.76,Ruxin,87.50,4,--hidden--,9,--hidden--,0,0,2012
11,2012-11-13,Ruxin,87.50,The Fear Boners,76.76,9,--hidden--,4,--hidden--,0,0,2012
11,2012-11-13,Role players for day,82.54,Potatum,98.28,5,--hidden--,8,--hidden--,0,0,2012
11,2012-11-13,Potatum,98.28,Role players for day,82.54,8,--hidden--,5,--hidden--,0,0,2012
11,2012-11-13,ELE,78.82,Goons,104.64,6,--hidden--,7,--hidden--,0,0,2012
11,2012-11-13,Goons,104.64,ELE,78.82,7,--hidden--,6,--hidden--,0,0,2012
12,2012-11-20,Taco,112.84,Bro Lo El Cunado,116.26,1,--hidden--,2,--hidden--,0,0,2012
12,2012-11-20,Bro Lo El Cunado,116.26,Taco,112.84,2,--hidden--,1,--hidden--,0,0,2012
12,2012-11-20,Cudde2,67.00,La Flama Blanca,74.64,3,--hidden--,11,--hidden--,0,0,2012
12,2012-11-20,La Flama Blanca,74.64,Cudde2,67.00,11,--hidden--,3,--hidden--,0,0,2012
12,2012-11-20,The Fear Boners,104.28,Tebowners,111.60,4,--hidden--,10,--hidden--,0,0,2012
12,2012-11-20,Tebowners,111.60,The Fear Boners,104.28,10,--hidden--,4,--hidden--,0,0,2012
12,2012-11-20,Role players for day,88.76,Ruxin,108.50,5,--hidden--,9,--hidden--,0,0,2012
12,2012-11-20,Ruxin,108.50,Role players for day,88.76,9,--hidden--,5,--hidden--,0,0,2012
12,2012-11-20,ELE,112.14,Potatum,58.90,6,--hidden--,8,--hidden--,0,0,2012
12,2012-11-20,Potatum,58.90,ELE,112.14,8,--hidden--,6,--hidden--,0,0,2012
12,2012-11-20,Goons,79.82,ghost,80.92,7,--hidden--,12,--hidden--,0,0,2012
12,2012-11-20,ghost,80.92,Goons,79.82,12,--hidden--,7,--hidden--,0,0,2012
13,2012-11-27,Taco,86.24,Cudde2,75.98,1,--hidden--,3,--hidden--,0,0,2012
13,2012-11-27,Cudde2,75.98,Taco,86.24,3,--hidden--,1,--hidden--,0,0,2012
13,2012-11-27,Bro Lo El Cunado,96.12,ghost,72.62,2,--hidden--,12,--hidden--,0,0,2012
13,2012-11-27,ghost,72.62,Bro Lo El Cunado,96.12,12,--hidden--,2,--hidden--,0,0,2012
13,2012-11-27,The Fear Boners,92.64,La Flama Blanca,127.92,4,--hidden--,11,--hidden--,0,0,2012
13,2012-11-27,La Flama Blanca,127.92,The Fear Boners,92.64,11,--hidden--,4,--hidden--,0,0,2012
13,2012-11-27,Role players for day,73.24,Tebowners,141.34,5,--hidden--,10,--hidden--,0,0,2012
13,2012-11-27,Tebowners,141.34,Role players for day,73.24,10,--hidden--,5,--hidden--,0,0,2012
13,2012-11-27,ELE,94.88,Ruxin,89.52,6,--hidden--,9,--hidden--,0,0,2012
13,2012-11-27,Ruxin,89.52,ELE,94.88,9,--hidden--,6,--hidden--,0,0,2012
13,2012-11-27,Goons,102.30,Potatum,78.80,7,--hidden--,8,--hidden--,0,0,2012
13,2012-11-27,Potatum,78.80,Goons,102.30,8,--hidden--,7,--hidden--,0,0,2012
14,2012-12-04,Taco,93.70,The Fear Boners,52.46,1,--hidden--,4,--hidden--,0,0,2012
14,2012-12-04,The Fear Boners,52.46,Taco,93.70,4,--hidden--,1,--hidden--,0,0,2012
14,2012-12-04,Bro Lo El Cunado,77.58,Cudde2,89.10,2,--hidden--,3,--hidden--,0,0,2012
14,2012-12-04,Cudde2,89.10,Bro Lo El Cunado,77.58,3,--hidden--,2,--hidden--,0,0,2012
14,2012-12-04,Role players for day,85.42,La Flama Blanca,100.36,5,--hidden--,11,--hidden--,0,0,2012
14,2012-12-04,La Flama Blanca,100.36,Role players for day,85.42,11,--hidden--,5,--hidden--,0,0,2012
14,2012-12-04,ELE,150.68,Tebowners,84.34,6,--hidden--,10,--hidden--,0,0,2012
14,2012-12-04,Tebowners,84.34,ELE,150.68,10,--hidden--,6,--hidden--,0,0,2012
14,2012-12-04,Goons,128.08,Ruxin,75.84,7,--hidden--,9,--hidden--,0,0,2012
14,2012-12-04,Ruxin,75.84,Goons,128.08,9,--hidden--,7,--hidden--,0,0,2012
14,2012-12-04,Potatum,108.36,ghost,105.14,8,--hidden--,12,--hidden--,0,0,2012
14,2012-12-04,ghost,105.14,Potatum,108.36,12,--hidden--,8,--hidden--,0,0,2012
15,2012-12-11,Taco,65.86,Goons,88.50,1,--hidden--,7,--hidden--,0,1,2012
15,2012-12-11,Goons,88.50,Taco,65.86,7,--hidden--,1,--hidden--,0,1,2012
15,2012-12-11,Bro Lo El Cunado,71.90,The Fear Boners,75.38,2,--hidden--,4,--hidden--,0,1,2012
15,2012-12-11,The Fear Boners,75.38,Bro Lo El Cunado,71.90,4,--hidden--,2,--hidden--,0,1,2012
15,2012-12-11,ELE,77.14,Ruxin,63.68,6,--hidden--,9,--hidden--,0,1,2012
15,2012-12-11,Ruxin,63.68,ELE,77.14,9,--hidden--,6,--hidden--,0,1,2012
15,2012-12-11,Tebowners,106.34,ghost,131.12,10,--hidden--,12,--hidden--,0,1,2012
15,2012-12-11,ghost,131.12,Tebowners,106.34,12,--hidden--,10,--hidden--,0,1,2012
16,2012-12-18,Taco,135.44,Ruxin,90.34,1,--hidden--,9,--hidden--,0,1,2012
16,2012-12-18,Ruxin,90.34,Taco,135.44,9,--hidden--,1,--hidden--,0,1,2012
16,2012-12-18,Bro Lo El Cunado,69.02,Tebowners,91.20,2,--hidden--,10,--hidden--,0,1,2012
16,2012-12-18,Tebowners,91.20,Bro Lo El Cunado,69.02,10,--hidden--,2,--hidden--,0,1,2012
16,2012-12-18,The Fear Boners,120.76,ghost,110.48,4,--hidden--,12,--hidden--,0,1,2012
16,2012-12-18,ghost,110.48,The Fear Boners,120.76,12,--hidden--,4,--hidden--,0,1,2012
16,2012-12-18,ELE,123.50,Goons,111.66,6,--hidden--,7,--hidden--,0,1,2012
16,2012-12-18,Goons,111.66,ELE,123.50,7,--hidden--,6,--hidden--,0,1,2012
